glottocode	latitude	longitude	longitude_180	UV_jan	UV_fev	UV_mar	UV_apr	UV_may	UV_jun	UV_jul	UV_aug	UV_sep	UV_oct	UV_nov	UV_dec	UV_sd	UV_mean
lakk1252	42.1328	47.0809	47.0809	5983	8716	12011	16139	19299	21642	22126	19581	15894	10751	7160	5356	6172.52132806802	13721.5
lama1277	-8.423064	122.816413	122.816413	17812	18491	19894	20019	18213	17504	18010	20983	23522	24536	22932	20174	2386.86686353521	20174.1666666667
lamb1273	-9.7	119.34	119.34	17113	18241	19086	18674	16727	15675	15962	18455	20539	22947	21176	19268	2160.1145645123	18655.25
lame1257	10.7229	8.78768	8.78768	18143	19600	19535	19174	19204	18444	15369	14123	16845	18345	18955	18304	1715.50000441606	18003.4166666667
lamm1241	-8.52787	124.057	124.057	17781	18044	20090	19899	18232	17636	18124	21176	23524	24612	23511	20664	2485.19896618262	20274.4166666667
lang1316	23.550258	106.016896	106.016896	9359	10772	13562	16250	17402	17178	18640	18339	16782	13481	11390	9571	3461.72300329116	14393.8333333333
lanp1241	26.5158555	99.2581092	99.2581092	13437	15134	17515	18640	17955	15634	13758	14617	14557	13179	13876	12744	1968.68691048505	15087.1666666667
larg1235	27.096059	103.698607	103.698607	9089	11314	14170	16405	16192	15184	15572	16224	13634	10354	9943	8583	3004.40874029948	13055.3333333333
lasa1237	-5.24	123.13	123.13	16528	17841	19122	18770	17302	16212	16698	18928	21601	22844	21551	18630	2160.47193743039	18835.5833333333
lati1261	41.9	12.45	12.45	6231	8950	12934	16968	21339	23408	24630	21749	16365	11290	6808	5281	7049.38956899493	14662.75
lati1261	41.890189	12.4923	12.4923	6191	8930	12902	16932	21270	23337	24613	21714	16378	11281	6801	5241	7041.78757651261	14632.5
lati1261	41.9026	12.4502	12.4502	6231	8950	12934	16968	21339	23408	24630	21749	16365	11290	6808	5281	7049.38956899493	14662.75
latv1249	56.83	24.31	24.31	1617	4053	8589	13146	18653	20640	19452	15398	9264	4697	1727	973	7400.35569323283	9850.75
latv1249	56.915	24.113274	24.113274	1589	4014	8563	13163	18775	20651	19430	15526	9286	4679	1709	954	7432.82878315497	9861.58333333333
latv1249	56.826108	24.309118	24.309118	1617	4053	8589	13146	18653	20640	19452	15398	9264	4697	1727	973	7400.35569323283	9850.75
lauu1247	-8.51018	160.872	160.872	19864	19512	19721	19301	18175	16695	16553	17618	19874	20467	19854	19666	1333.4326402412	18941.6666666667
leba1239	-8.257	124.2151	124.2151	17824	18003	20073	19829	18189	17577	17973	20785	23158	24053	23135	20561	2317.20334311284	20096.6666666667
leng1259	-9.56425	160.42	160.42	20834	20456	20420	19628	18235	16982	17419	18479	20758	21453	21200	20686	1538.0424689727	19712.5
leng1262	-22.6559	301.0947	-58.9053	20201	19632	18520	15932	12970	11579	12658	14830	16589	18510	19531	19870	3105.20231615308	16735.1666666667
lepc1244	27.05	88.34	88.34	13372	15764	19197	21075	20267	18151	17035	16586	15551	16165	14696	13281	2514.46351889996	16761.6666666667
lezg1247	41.5157	47.8951	47.8951	6292	9066	11902	16017	19490	21789	22523	19423	15592	10584	7303	5653	6129.99950813187	13802.8333333333
lezg1247	41.52	47.9	47.9	6292	9066	11902	16017	19490	21789	22523	19423	15592	10584	7303	5653	6129.99950813187	13802.8333333333
lezg1247	41.553811	48.038979	48.038979	6200	8800	11640	15863	19318	21699	22429	19284	15290	10246	7114	5532	6153.8869824221	13617.9166666667
lezg1247	41.5157	47.8951	47.8951	6292	9066	11902	16017	19490	21789	22523	19423	15592	10584	7303	5653	6129.99950813187	13802.8333333333
lioo1240	-8.69	121.84	121.84	15950	16931	17984	18484	16830	16002	16082	19178	21859	23113	21216	18445	2421.64406337863	18506.1666666667
lisu1250	26.91	98.94	98.94	12495	13924	16427	18107	17739	15554	13884	14442	14229	12976	13448	12154	1951.88493785009	14614.9166666667
lith1251	55.14	23.96	23.96	1915	4441	9010	13365	18533	20121	19036	15647	9594	5032	2008	1197	7157.7519891289	9991.58333333333
lith1251	54.680183	25.255852	25.255852	2029	4551	8867	13247	18478	19941	18617	15594	9775	5175	2052	1247	7034.9930472064	9964.41666666667
lith1251	55.1429	23.9601	23.9601	1915	4441	9010	13365	18533	20121	19036	15647	9594	5032	2008	1197	7157.7519891289	9991.58333333333
livv1243	61	33	33	962	3157	7497	12786	18002	20071	19005	14190	8034	3408	1118	482	7464.00873688144	9059.33333333333
livv1244	57.57	22.03	22.03	1429	3722	8668	13588	19512	21358	19656	15710	9551	4755	1656	861	7708.82153277934	10038.8333333333
lixi1238	31.617273	103.276061	103.276061	7661	9350	11668	14501	16203	16366	16279	15752	12267	9561	8526	7265	3588.80794233541	12116.5833333333
lole1239	-10.81453	123.10599	123.10599	18462	19147	19531	20401	18412	17207	17668	20990	23497	24424	23243	20939	2376.64967108973	20326.75
long1395	-9.75258	160.663	160.663	20401	19941	19920	19260	17876	16345	16424	17657	19950	20835	20467	20065	1594.35529622668	19095.0833333333
lowe1385	51.75	14.3333	14.3333	2526	4817	8704	14299	18046	19240	18726	16232	10982	6350	2866	1838	6728.48422076554	10385.5
lule1254	67.28	17.81	17.81	317	1994	6305	12441	16055	17555	16337	11664	6481	2463	595	114	6780.1071117623	7693.41666666667
lung1249	-8.17469	156.573	156.573	20426	20454	20496	20040	19070	17927	17972	18812	21418	21400	21040	20388	1224.69212890671	19953.5833333333
luop1235	26.63966	107.913354	107.913354	7418	8651	11400	14319	15204	16017	18779	18875	15875	11026	8896	7482	4214.10133847171	12828.5
luop1235	26.854607	107.226676	107.226676	7288	8695	11673	14512	15249	15732	18196	18404	15250	10576	8569	7246	4110.29797268305	12615.8333333333
luuu1242	21.0321	101.282	101.282	14113	16967	19120	19653	19186	17165	15732	15879	17142	16076	14116	12666	2181.03505279378	16484.5833333333
lydi1241	38.488284	28.040288	28.040288	7829	10893	14983	19782	23882	27982	29130	26504	20757	14558	9525	7150	8005.13274500501	17747.9166666667
maca1260	-25.0119	302.6306	-57.3694	21159	21129	18661	15091	12670	10616	11983	14262	16126	19139	21082	21414	3981.41757151745	16944.3333333333
macu1259	4.31861	299.7791	-60.2209	14728	15778	16514	16274	15076	15427	16741	18868	19945	19210	17503	14402	1825.82795664672	16705.5
maer1238	28.33	102.42	102.42	9456	11595	13953	15990	16217	15184	14752	15257	12730	10237	9965	8935	2711.22526673268	12855.9166666667
maer1238	31.915985	102.212059	102.212059	8783	10655	12746	15309	16963	16987	16669	16191	13275	10676	9769	8294	3329.99747360902	13026.4166666667
maer1238	31.864114	102.484959	102.484959	8668	10549	12596	15229	16846	16823	16460	15968	13147	10612	9626	8247	3298.29320760501	12897.5833333333
mafa1239	10.943	13.8181	13.8181	19320	21193	21375	20878	21044	19942	18005	16603	18397	20251	19646	19144	1451.62459668365	19649.8333333333
maha1287	31.0088	77.5317	77.5317	11048	13802	17296	21694	23980	23380	18470	16420	17988	17170	13814	11270	4298.33175531948	17194.3333333333
maka1316	-8.548563	126.505903	126.505903	18126	18525	20127	19186	17887	16879	17782	20701	23061	24201	23334	20480	2418.48335113082	20024.0833333333
maka1316	-8.65843	126.507	126.507	18104	18530	20084	19022	17794	16858	17756	21089	23450	24275	23234	20500	2495.92078108552	20058
mala1464	9.59	76.77	76.77	19974	21770	23326	20997	19204	16813	16713	17739	19050	17500	17233	17880	2123.35123024188	19016.5833333333
mamb1306	-8.888349	125.563692	125.563692	15966	16275	18009	17573	16315	15715	15488	19304	21815	22752	21315	19089	2551.06848678008	18301.3333333333
mamb1306	-8.619529	125.592092	125.592092	17134	17048	19189	18805	17430	16899	17348	20642	22720	23361	22094	20183	2365.21740143704	19404.4166666667
mamb1306	-8.728878	125.7084	125.7084	17472	17631	19682	18729	17325	16747	17117	20600	22856	23758	22959	20715	2523.61751382031	19632.5833333333
mamb1306	-8.623507	125.380998	125.380998	17936	17790	19792	19364	17842	17279	17890	20967	23099	23788	22747	20800	2318.64317037252	19941.1666666667
mamb1306	-8.776468	125.357167	125.357167	16486	16599	18799	18193	16806	16569	16550	20218	22580	23162	21897	19839	2526.47151840929	18974.8333333333
mamb1306	-8.674155	125.466788	125.466788	17025	16996	19264	18506	17058	16826	17063	20622	22959	23538	22278	20401	2529.30942785144	19378
mamb1306	-9.138586	125.73097	125.73097	18676	18947	20492	19877	18233	17033	17645	21211	23999	25195	24444	21221	2734.04480439225	20581.0833333333
mamb1306	-9.139849	125.59773	125.59773	18193	18377	20117	19552	17966	16767	17204	20937	23556	24649	23642	20816	2651.31716836608	20148
mamb1306	-8.974955	125.647294	125.647294	17404	17607	19519	18861	17372	16362	16394	20327	22955	24047	23133	20680	2701.15889130214	19555.0833333333
mana1288	28	84.25	84.25	12795	16543	20182	22574	22360	19544	18967	17978	17237	16644	13664	11709	3506.08342633547	17516.4166666667
manc1252	47.31	126.56	126.56	6007	9516	13894	16925	20079	21658	19496	17776	14365	10279	6852	4991	5844.15346541077	13486.5
mand1415	40.0209	116.228	116.228	8610	11494	15163	18630	21763	21690	19616	18316	16223	12539	9152	7642	5089.72390452001	15069.8333333333
mand1415	40.02	116.23	116.23	8610	11494	15163	18630	21763	21690	19616	18316	16223	12539	9152	7642	5089.72390452001	15069.8333333333
mand1415	34	110	110	9244	10920	13483	16035	18526	20362	19800	18677	14180	11635	9063	8438	4405.14805154839	14196.9166666667
mand1415	40.01	116.14	116.14	8652	11574	15269	18666	21832	21799	19760	18318	16309	12659	9168	7656	5108.15729984894	15138.5
mand1476	16.867489	96.191442	96.191442	18700	21410	22539	24227	18686	14404	12938	13226	14938	17007	17192	17277	3616.31454786374	17712
mang1378	21.4305	102.133	102.133	13094	15724	17996	18678	18719	17021	15868	16033	16933	15382	13524	11754	2203.44514684426	15893.8333333333
mang1405	-8.597801	119.933716	119.933716	16319	17592	18550	18461	16805	15894	16238	18563	20964	22966	21212	18782	2211.76736543152	18528.8333333333
mang1405	-8.56	120.33	120.33	15746	16879	17887	17961	16391	15548	15803	18435	20968	22842	20814	18035	2335.49070017546	18109.0833333333
manm1238	22.0743	100.842	100.842	14336	17365	19678	20173	19517	17206	15655	16110	17046	15233	13875	12339	2441.55056761936	16544.4166666667
mans1258	64.4118	61.344	61.344	1067	2802	7725	13874	19632	22143	19119	12583	6706	2883	1183	727	7974.21696735324	9203.66666666667
mans1258	64.4118	61.344	61.344	1067	2802	7725	13874	19632	22143	19119	12583	6706	2883	1183	727	7974.21696735324	9203.66666666667
mans1258	64.41	61.34	61.34	1067	2802	7725	13874	19632	22143	19119	12583	6706	2883	1183	727	7974.21696735324	9203.66666666667
mans1258	64.41	61.34	61.34	1067	2802	7725	13874	19632	22143	19119	12583	6706	2883	1183	727	7974.21696735324	9203.66666666667
maon1241	25.0169	108.024	108.024	8336	9205	11823	14954	16210	16940	19387	19235	17125	13007	10440	8997	4030.26790127661	13804.9166666667
maor1246	-37.731738	178.171952	178.171952	23142	19950	15489	11219	7599	6030	6845	9164	12993	17485	20883	22917	6362.74310960201	14476.3333333333
maor1246	-38.2881	176.541	176.541	23475	20142	15673	11197	7576	5913	6727	9121	12915	17315	21002	23032	6475.17549545722	14507.3333333333
mapu1245	-38	288	-72	25616	22906	17871	11741	7039	5230	6107	8908	13364	17923	22349	25174	7605.88997043898	15352.3333333333
mapu1245	-38.7392	288.723	-71.277	25389	22162	17548	11560	6938	4733	5461	7587	11777	17572	22475	25051	7790.14818925841	14854.4166666667
maqu1238	4.70705	295.6123	-64.3877	14941	17283	17394	15690	14795	14607	15142	16689	17561	17591	16363	14227	1266.59496706961	16023.5833333333
mara1378	16.697611	74.241441	74.241441	18891	23283	25123	23915	22689	18118	16227	16159	18057	18100	18675	18894	3066.16124005245	19844.25
mara1378	17.9344	76.6665	76.6665	19214	22002	24233	24637	24231	19966	16854	17626	18224	19452	18598	18072	2793.06519333911	20259.0833333333
mara1397	-1.66738	135.797	135.797	18042	18968	18811	18554	17378	16301	16253	18039	18587	19623	18749	17972	1028.45996592728	18106.4166666667
maro1244	-8.37943	157.747	157.747	20104	20013	20001	19686	18708	17344	17254	18287	20428	20912	20257	19809	1210.15116448694	19400.25
masa1322	10.0606	15.4748	15.4748	20460	22237	21960	21329	21290	19753	18101	17159	18752	20315	20557	19991	1534.19089326254	20158.6666666667
mash1270	-11.4745	289.2047	-70.7953	13947	14128	13992	13346	13681	13322	14276	15572	16337	16082	15413	14430	1043.79045557598	14543.8333333333
masi1269	-5.4367	122.89965	122.89965	16420	17696	19044	18819	17379	16392	17145	19543	22269	23242	21769	18600	2297.36115417826	19026.5
mawa1264	-5.313118	122.31757	122.31757	16047	17431	18557	18680	17384	16417	17146	19123	21177	22021	20554	17982	1883.66114135599	18543.25
mesm1239	9.28888	15.7018	15.7018	20666	22186	21868	21036	20844	19083	17864	16830	18491	19822	20770	20165	1619.95129696712	19968.75
mezq1235	20.1667	261.1667	-98.8333	15776	18539	20294	20989	21179	19701	19537	19876	17237	17206	15960	14703	2184.19989338028	18416.4166666667
midd1317	51.313607	358.241378	-1.758622	2678	4827	8708	13067	17228	18291	17503	15091	10840	6217	3323	2076	6157.27370983935	9987.41666666667
midd1317	51.65	358.89	-1.11	2582	4637	8480	12675	16901	17957	17195	14796	10599	6150	3246	1992	6054.59265952114	9767.5
midd1343	48.742717	9.717403	9.717403	3431	6163	9797	14297	17965	19025	18940	16767	11848	7174	3937	2703	6297.91351391775	11003.9166666667
midd1343	48.254	10.599	10.599	3756	6494	10319	14614	18045	18978	18939	16826	12115	7433	4130	2919	6197.29749018217	11214
midd1344	40	116	116	8627	11542	15216	18667	21879	21886	19931	18500	16407	12684	9176	7624	5158.00715789626	15178.25
midd1360	52.658918	351.365593	-8.634407	2357	4638	8152	13457	17032	17853	16058	13608	10102	5805	3059	1832	5975.88378337667	9496.08333333333
midi1237	-8.646986	126.146467	126.146467	18317	18639	20256	19363	17983	17099	17995	21080	23184	24285	23800	20992	2449.55043958286	20249.4166666667
mlab1235	18.5533	101.163	101.163	16238	18461	20307	20922	19306	17067	15817	15453	16597	17014	15614	14427	2044.65171332134	17268.5833333333
moco1246	-28.097	299.5855	-60.4145	22170	21603	19039	15031	11877	9137	11003	13890	16493	18819	22707	23319	4914.04085403769	17090.6666666667
mode1248	38	23.75	23.75	6514	9174	13017	17973	21932	24934	24823	22581	17844	11670	7615	5784	7241.50411454064	15321.75
mode1248	38.028622	23.694334	23.694334	6411	9040	12906	17953	21972	24861	24731	22425	17817	11582	7515	5699	7258.31216710548	15242.6666666667
mode1248	38.36	23.13	23.13	6387	8876	12808	17964	21771	24444	24234	21877	17265	11147	7334	5555	7140.24866938162	14971.8333333333
moks1248	54.19	42.67	42.67	2297	4961	9301	13865	18923	20492	19329	15744	9767	5074	2239	1537	7166.95548977557	10294.0833333333
mono1273	-7.05102	155.76	155.76	19740	19714	20047	19882	19308	17928	18039	18576	20558	20799	19978	19371	909.368612130017	19495
morb1239	-2.86	132.84	132.84	16903	18659	18813	17542	16499	15020	14966	16342	17934	18898	18843	17380	1410.90083784879	17316.5833333333
morb1239	-2.85747	132.845	132.845	16903	18659	18813	17542	16499	15020	14966	16342	17934	18898	18843	17380	1410.90083784879	17316.5833333333
mose1249	-14.441231	291.70139	-68.29861	13344	13224	13466	13148	13299	13245	13060	14586	16241	15836	14729	14316	1101.07103505742	14041.1666666667
mose1249	-14.64448	292.16244	-67.83756	14042	15510	13871	13509	12865	12512	12973	15040	15996	16794	16491	15484	1482.95187553458	14590.5833333333
mosk1236	-1.62	133.15	133.15	16100	18522	18389	17171	16428	14988	15074	16452	17888	18638	18549	16956	1322.25393827083	17096.25
mosk1236	-1.62201	133.145	133.145	16100	18522	18389	17171	16428	14988	15074	16452	17888	18638	18549	16956	1322.25393827083	17096.25
movi1243	-14.164441	294.327122	-65.672878	13264	14747	13671	14209	13780	13397	14076	15240	16108	15658	14519	14173	891.637054167017	14403.5
movi1243	-13.8115	294.3652	-65.6348	12248	13897	12782	12696	13894	13449	14204	15178	15739	15821	14529	13764	1155.24583176837	14016.75
mula1253	24.8151	108.928	108.928	8510	9006	11347	14538	16006	16999	19623	19392	17459	13517	10788	9428	4038.17693921703	13884.4166666667
mund1330	-8.41095	302.309	-57.691	11562	11652	11584	12112	14471	15838	18233	17848	16388	16080	13703	12142	2516.59092852119	14301.0833333333
muya1239	30.932449	100.326871	100.326871	9894	11647	13833	16213	17586	17206	16560	16262	14237	12070	11164	9595	2909.34067689613	13855.5833333333
nage1237	-8.7	121.31	121.31	16733	17882	18916	19200	17325	16312	16634	19670	22170	23383	21368	19063	2283.32322935168	19054.6666666667
naka1265	-5.19377	140.512	140.512	16918	16011	16043	17184	16690	15556	14964	16132	17626	18134	17089	16779	892.872976136668	16593.8333333333
nana1257	48.43	134.8	134.8	5730	10045	14790	16742	19402	20981	19760	16804	13818	9390	5910	4512	5872.5962200407	13157
nanh1240	23.43	101.69	101.69	13455	16203	18662	19469	18705	16462	15179	15948	16095	13535	13080	11737	2442.55945617905	15710.8333333333
natu1246	-10.6771	165.835	165.835	20512	20231	19967	18788	17004	15604	16086	17587	19712	20699	20554	20720	1895.6710173605	18955.3333333333
naue1237	-8.71	126.74	126.74	18711	19275	20413	19413	17920	16517	17281	20645	23436	25052	24257	20827	2729.19795494441	20312.25
naxi1245	27.5	100	100	11923	13420	15807	17491	17256	15547	14081	14579	13602	12307	12670	11482	2004.14300244329	14180.4166666667
nege1244	18.3416	295.1078	-64.8922	16191	18066	20773	22071	21961	22193	22498	22029	20040	18267	16108	15052	2745.26499659234	19604.0833333333
nene1249	66.1775	71.0234	71.0234	538	2033	7173	14158	19122	20370	18174	11457	5930	2228	827	342	7783.45440175777	8529.33333333333
nene1249	66.18	71.02	71.02	538	2033	7173	14158	19122	20370	18174	11457	5930	2228	827	342	7783.45440175777	8529.33333333333
nepa1254	27.695645	85.338319	85.338319	13835	16750	19510	21750	21780	17825	16508	15822	16339	16584	15043	13428	2716.70341116627	17097.8333333333
nepa1254	28	85	85	13602	16354	19058	21556	21671	18136	17029	16211	15961	16138	14367	12907	2797.90853165631	16915.8333333333
newa1246	27.2614	84.9577	84.9577	14724	17638	20706	23147	23674	20087	19037	17910	16786	17229	15602	14079	3070.76435430936	18384.9166666667
newa1246	27.16	84.57	84.57	14434	17781	21121	23552	24018	19929	18933	18064	17228	17556	15739	13908	3212.51180283176	18521.9166666667
ngad1267	-8.8	120.98	120.98	15989	17058	17862	18144	16463	15546	15491	18621	21563	23059	20827	18270	2443.77310575762	18241.0833333333
ngan1291	73.14	86.21	86.21	17	796	5044	13719	20358	19679	17176	10174	4484	1314	138	16	8073.20094744822	7742.91666666667
ngan1291	73.14	86.21	86.21	17	796	5044	13719	20358	19679	17176	10174	4484	1314	138	16	8073.20094744822	7742.91666666667
ngao1245	-8.69	121.44	121.44	16537	17653	18670	19075	17259	16271	16391	19553	22118	23505	21999	19264	2424.49449120405	19024.5833333333
ngao1245	-8.72	121.41	121.41	17063	18205	19167	19444	17503	16193	16344	19553	22185	23810	22560	19726	2475.27174357594	19312.75
ngas1240	9.32042	9.46146	9.46146	18102	19181	19328	18834	18367	17523	13906	12793	15155	17215	18380	18188	2136.22727482283	17247.6666666667
nggw1242	10.6058	12.9234	12.9234	18795	20583	20611	20227	20340	19661	17469	15940	17906	19871	19345	18846	1429.4095305617	19132.8333333333
ngiz1242	12.1051	11.0178	11.0178	17902	19934	20515	20340	21383	20571	18821	17093	19668	20715	19645	18667	1261.79976080345	19604.5
nina1238	4.03894	297.2199	-62.7801	15538	17125	17454	15359	15144	15561	16453	17435	18615	17746	16834	15027	1184.17313883033	16524.25
nina1238	4.03894	297.2199	-62.7801	15538	17125	17454	15359	15144	15561	16453	17435	18615	17746	16834	15027	1184.17313883033	16524.25
niva1238	-22.8557	298.2394	-61.7606	18993	19891	18273	15359	12423	11064	12529	15009	17334	18592	19593	19450	3157.13882264536	16542.5
noga1249	43.5917	46.6618	46.6618	5106	7753	11315	15814	19781	22072	22199	19303	14279	9073	5605	4231	6754.47111347197	13044.25
nort1545	26.7238	106.682	106.682	7343	8830	11924	14816	15420	15574	17715	18003	14836	10388	8607	7231	3977.32448044251	12557.25
nort2641	37	43	43	8615	11203	14873	18534	23180	27804	27913	25546	20902	14613	10303	8076	7376.14618314683	17630.1666666667
nort2646	32.1	67.2	67.2	10966	13434	17395	20209	24335	26356	25359	24306	21794	17401	13539	11115	5663.42630191942	18850.75
nort2671	69.418231	20.272909	20.272909	72	1490	5961	12821	16734	18457	16636	11586	6184	2194	276	12	7167.56527012591	7701.91666666667
nort2671	68.725	22.1113	22.1113	175	1592	5948	12742	16392	18492	16838	11408	6285	2220	404	36	7107.58031963058	7711
nort2671	68.72	22.11	22.11	175	1592	5948	12742	16392	18492	16838	11408	6285	2220	404	36	7107.58031963058	7711
nort2690	39.65	67	67	6710	9661	12614	17434	23329	26372	26925	24567	19625	13196	8717	6226	7761.65713718092	16281.3333333333
nort2697	40.98	46.47	46.47	6393	9033	12012	16497	20346	22831	23852	20711	16169	10714	7213	5695	6623.78666533568	14288.8333333333
nort2697	40.9777	46.4737	46.4737	6393	9033	12012	16497	20346	22831	23852	20711	16169	10714	7213	5695	6623.78666533568	14288.8333333333
nort2697	40.4	49.6	49.6	6229	8644	11239	15684	20235	22682	23734	20262	15614	10216	7232	5637	6608.46525069906	13950.6666666667
nort2740	18.857495	100.20739	100.20739	17479	19893	21461	21976	19857	17510	16259	16026	17433	17823	16240	15407	2180.01915476711	18113.6666666667
nort2745	69	155	155	287	1791	7548	16128	20977	22472	19293	12096	6490	2666	569	55	8625.13606041123	9197.66666666667
nort2747	26.68993	108.401145	108.401145	7458	8662	11212	14085	15007	15967	18936	18846	15992	11208	8952	7591	4195.17166911359	12826.3333333333
nort2749	26.231562	106.861969	106.861969	7584	8987	12067	14971	15618	15703	17837	18117	15204	10813	8994	7575	3914.06303273752	12789.1666666667
nort2770	9.9249	13.6567	13.6567	19214	20964	20867	20354	20149	19337	16933	15892	17450	19532	19452	19104	1577.07646669975	19104
nort2938	54.004532	227.920743	-132.079257	2177	4519	8598	13791	17407	18274	16810	14470	10069	5430	2875	1695	6300.27591206781	9676.25
nort2938	54.004532	227.920743	-132.079257	2177	4519	8598	13791	17407	18274	16810	14470	10069	5430	2875	1695	6300.27591206781	9676.25
nort2972	7.12761	282.426	-77.574	19084	20232	20292	19846	17681	16815	17520	18133	17994	16362	15947	16575	1521.99536842763	18040.0833333333
norw1258	59.92	10.71	10.71	1169	3273	7589	13210	18083	19125	18170	14559	9013	4376	1535	715	7128.26454877151	9234.75
norw1259	59.912785	10.740802	10.740802	1179	3259	7616	13222	18066	19043	18223	14602	9025	4357	1517	727	7126.73488075753	9236.33333333333
nucl1235	40	45	45	7511	10366	13272	17120	20498	24116	25233	22803	18809	12595	8427	6698	6686.26361666328	15620.6666666667
nucl1290	23.1024	99.108	99.108	15523	18556	20954	21108	19729	16712	14706	15376	16300	14925	14759	13719	2574.40345988006	16863.9166666667
nucl1301	39.87	32.87	32.87	6893	9526	13590	18379	22214	25836	28147	25731	19978	13864	8918	6137	7847.4395761621	16601.0833333333
nucl1301	39.926806	32.857539	32.857539	6762	9375	13447	18246	22090	25387	27557	25428	19751	13737	8810	6004	7731.26736444977	16382.8333333333
nucl1302	41.85	43.79	43.79	6570	9382	12862	16862	19957	22213	22315	20142	16467	11409	7454	5801	6162.27459234941	14286.1666666667
nucl1302	41.619549	44.824791	44.824791	6303	8819	12374	16754	20190	22885	22445	19522	15648	10561	6904	5433	6422.06380733285	13986.5
nucl1305	13.59	76.12	76.12	20291	22264	24455	23294	21835	18265	16312	17434	18470	18551	18229	18780	2545.23256066686	19848.3333333333
nucl1310	20.48	93.58	93.58	17704	20671	22387	23772	21316	16498	15485	15517	17341	17971	16914	16310	2814.08016620319	18490.5
nucl1516	-8.53	120.97	120.97	16283	17309	18359	18604	16894	16119	16304	18855	21418	22755	20719	18392	2155.6789463408	18500.9166666667
nucl1643	35	135	135	7913	9707	12883	16257	18078	16639	17759	18805	13776	11346	8760	7299	4217.59790531401	13268.5
nucl1643	37	140	140	8308	10896	13711	16451	18114	15874	16025	16619	12523	10144	8107	7214	3825.54516218	12832.1666666667
nucl1649	52.59103	231.455455	-128.544545	2412	4932	9028	13745	17552	18579	18317	15630	10963	5868	2851	1841	6502.90722164582	10143.1666666667
nucl1649	52.59103	231.455455	-128.544545	2412	4932	9028	13745	17552	18579	18317	15630	10963	5868	2851	1841	6502.90722164582	10143.1666666667
nucl1683	10.3521	13.6318	13.6318	19273	21102	20995	20481	20516	19638	17361	15996	17735	19719	19441	19118	1550.90379075616	19281.25
nucl1695	11.4839	11.2322	11.2322	17956	19828	20303	20068	20988	20343	18268	16519	18827	20307	19564	18606	1286.51032277478	19298.0833333333
nucl1696	9.75444	11.3228	11.3228	18129	19688	19568	19081	19194	18500	15815	14522	16640	18343	18848	18432	1591.57893776951	18063.3333333333
nuji1238	26.4240223	98.8862088	98.8862088	14038	15792	17909	19188	18450	15408	13812	14762	14678	13374	14245	13382	2020.61362566979	15419.8333333333
numa1251	25.447767	108.064732	108.064732	8045	8922	11627	14691	15811	16541	19053	19008	16684	12372	9948	8554	4043.48776092216	13438
nung1283	20.8965	104.286	104.286	10958	12775	14888	16604	18006	17422	16970	16694	16742	15133	12931	10808	2530.39497904971	14994.25
nunu1247	24.232341	107.194266	107.194266	8823	9753	12668	15681	17011	17322	19460	19091	17205	13469	11051	9317	3882.05352073858	14237.5833333333
nusu1239	26.7292	98.8801	98.8801	13670	15345	17504	18913	18300	15390	13869	14672	14381	13133	14002	13131	1995.71575221432	15192.5
nuuc1236	49.67	233.33	-126.67	2958	5650	9383	13823	17625	18792	19451	16678	12251	6703	3360	2370	6496.80204315006	10753.6666666667
nuuc1236	49.67	233.33	-126.67	2958	5650	9383	13823	17625	18792	19451	16678	12251	6703	3360	2370	6496.80204315006	10753.6666666667
nuuc1236	49.67	233.33	-126.67	2958	5650	9383	13823	17625	18792	19451	16678	12251	6703	3360	2370	6496.80204315006	10753.6666666667
nyah1250	15.8909	101.515	101.515	18272	20050	21869	22679	20640	18374	17522	16672	16983	18676	18052	17389	1946.91394496288	18931.5
oduu1239	19.3497	104.106	104.106	12618	14227	16471	17929	18560	17572	16836	16384	16777	16278	14141	12187	2061.14047570903	15831.6666666667
olda1245	32.84	37	37	10738	13828	17165	20701	24980	27578	27509	25477	21626	16709	12675	10171	6431.15864661095	19096.4166666667
oldb1235	21.624974	97.126742	97.126742	17295	20663	22569	23278	21099	18070	16501	16181	17098	17048	16048	15074	2756.10576170382	18410.3333333333
oldc1244	35.962789	114.363827	114.363827	9581	12249	15247	18241	21695	22997	20645	19446	16283	13570	10091	8930	4915.91335189437	15747.9166666667
olde1238	51.060696	358.685837	-1.314163	2729	4833	8781	13125	17139	18278	17604	15123	10931	6299	3395	2142	6137.06953251873	10031.5833333333
olde1238	51.06	358.69	-1.31	2729	4833	8781	13125	17139	18278	17604	15123	10931	6299	3395	2142	6137.06953251873	10031.5833333333
oldh1241	50.55	9.68333	9.68333	2688	5299	8740	13611	17471	18226	18077	15858	10586	6269	3099	2003	6315.62851487315	10160.5833333333
oldh1241	49.795477	9.962616	9.962616	2917	5625	9094	13911	17848	18791	18694	16273	11293	6567	3311	2238	6425.06175185511	10546.8333333333
oldh1241	52	10	10	2395	4777	8260	13155	17432	18227	17763	15278	10111	5968	2802	1759	6358.76992285601	9827.25
oldi1245	53.726794	353.126173	-6.873827	2158	4394	7892	12898	16679	17409	15853	13424	9787	5488	2822	1686	5914.25929428191	9207.5
oldi1245	53	352	-8	2364	4582	7997	13291	16803	17678	16199	13672	10162	5753	3014	1851	5948.68772134331	9447.16666666667
